upm,nvivi,nhoga,year,fex,facpob,area,dptorep,ipcm,linea_pobreza_total,linea_pobreza_extrema,vivi_vivienda,vivi_piezas,vivi_dormitorios,vivi_pared,vivi_piso,vivi_techo,vivi_agua_proveedor,vivi_agua_fuente,vivi_agua_proveedor_beber,vivi_agua_fuente_beber,vivi_luz_electrica,vivi_linea_fija,vivi_celular,vivi_banho,vivi_banho_desague,vivi_pieza_cocinar,vivi_combustible,vivi_basura,vivi_vivienda_propiedad,vivi_lote_propiedad,vivi_computadora,vivi_tableta,vivi_internet,vivi_radio,vivi_televisor,vivi_heladera,vivi_cocina_gas,vivi_cocina_elec,vivi_lavarropas,vivi_videoDVD,vivi_termocalefon,vivi_acondicionador_aire,vivi_antena_parabolica,vivi_tv_cable,vivi_horno_microondas,vivi_horno_electrico,vivi_auto_camion,vivi_motocicleta,hh_conyuge_present,hh_tipo_hogar,hh_personal_domestico,hh_miembros_5ymenos,hh_miembros_6a14,hh_miembros_15a64,hh_miembros_65ymas,hh_dependents,hh_youth_dependents,hh_old_dependents,hh_females,hh_males,hh_tekopora,hh_totpers,jefe_female,jefe_edad,jefe_idioma,jefe_aniosestudio,jefe_estado_civil,jefe_seguro_medico,jefe_sabe_leer_escribir,jefe_tipo_empleo,jefe_tiene_trabajo,jefe_quiere_trabajo,jefe_caja_jubilacion1
9430,45,1,2020,357,357,6,5,645195.8000360124,506201,248461,1,3,1,3,3,3,2,1,2,1,1,6,1,1,3,1,3,1,1,1,6,6,6,1,1,1,1,6,1,6,6,6,6,1,6,6,6,6,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,81,1,1,4,7,5,4,1,0,6
9430,53,1,2020,457,2742,6,5,1039597.1821841788,506201,248461,1,5,4,3,4,3,2,2,2,2,1,6,1,1,3,1,2,1,1,1,6,6,6,1,1,1,1,6,1,6,1,6,6,1,6,1,6,1,1,4,0,1,1,2,2,4,2,2,2,4,0,6,0,75,1,2,1,1,2,99,0,0,0
9449,4,1,2020,395,1185,6,5,457289.13888888893,506201,248461,1,3,1,4,4,4,6,2,6,2,1,6,1,1,3,1,3,1,1,1,6,6,6,1,1,1,1,6,1,6,6,6,6,1,6,6,6,1,1,2,0,1,0,2,0,1,1,0,2,1,0,3,0,36,1,11,1,7,1,4,1,0,6
9449,6,1,2020,386,2316,6,5,1533308.3611111112,506201,248461,1,5,3,4,5,1,6,2,6,2,1,6,1,1,3,1,3,1,1,1,6,6,6,6,1,1,1,6,1,6,6,6,6,1,6,1,6,1,1,4,0,2,1,3,0,3,3,0,4,2,0,6,0,38,1,15,1,1,1,1,1,0,1
9449,8,1,2020,351,1053,6,5,720766.5833333334,506201,248461,1,4,2,3,4,4,6,2,6,2,1,6,1,1,6,1,1,1,1,1,6,6,6,1,6,1,1,6,1,6,6,6,6,6,6,1,6,6,1,4,0,0,1,1,1,2,1,1,1,2,1,3,0,67,1,4,2,7,1,4,1,0,6
9449,9,1,2020,429,1716,6,5,787335.1874999999,506201,248461,1,4,4,4,5,4,6,2,6,2,1,6,1,1,2,1,1,1,1,1,6,6,6,6,6,1,1,6,1,6,6,1,6,6,6,6,6,1,1,2,0,1,1,2,0,2,2,0,2,2,0,4,1,25,1,5,1,7,1,5,1,0,6
9449,13,1,2020,384,1920,6,5,3013610,506201,248461,1,5,3,4,5,4,6,2,6,2,1,6,1,1,2,1,2,4,1,1,6,6,6,1,1,1,1,6,1,6,6,1,6,1,6,1,1,1,1,2,0,1,1,3,0,2,2,0,2,3,0,5,0,50,1,12,1,1,1,4,1,0,6
9449,16,1,2020,377,377,6,5,3698875,506201,248461,1,4,2,4,4,1,2,1,2,1,1,6,1,1,2,1,1,1,1,1,6,6,6,1,1,1,1,6,1,6,6,1,6,6,6,6,6,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,44,1,6,5,7,1,4,1,0,6
9449,18,1,2020,242,484,6,5,1415040,506201,248461,1,3,2,3,4,4,6,2,6,2,1,6,1,1,2,1,1,1,1,1,6,6,6,1,1,1,6,6,1,6,6,6,6,1,6,6,6,6,1,2,0,0,0,0,2,2,0,2,1,1,0,2,0,82,1,1,1,7,2,4,1,0,6
9449,27,1,2020,395,1185,6,5,2322305.5555555555,506201,248461,1,4,2,4,5,4,2,2,2,2,1,6,1,1,2,1,2,4,1,1,1,6,6,1,1,1,1,6,1,6,6,1,6,1,6,1,6,1,1,2,0,1,0,2,0,1,1,0,2,1,0,3,0,35,2,16,1,1,1,1,1,0,1
9449,29,1,2020,310,310,6,5,887350.8333333334,506201,248461,1,2,1,4,5,4,2,2,2,2,1,6,1,1,2,1,2,1,1,1,6,6,6,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,64,1,3,5,7,1,4,1,0,6
9449,45,1,2020,395,1185,6,5,760369.638888889,506201,248461,1,4,2,4,5,4,3,2,3,2,1,6,1,1,2,1,4,1,1,1,6,6,6,1,1,1,6,1,1,6,6,6,6,6,6,6,6,1,1,4,0,1,0,2,0,1,1,0,2,1,0,3,0,30,2,12,1,7,1,4,1,0,6
9449,52,1,2020,269,538,6,5,1130740.2083333333,506201,248461,1,3,2,4,4,4,2,2,2,2,1,6,1,1,3,1,1,1,1,1,6,6,6,1,1,1,1,6,1,6,6,6,6,1,6,1,6,1,1,2,0,0,0,2,0,0,0,0,1,1,0,2,0,60,1,4,1,7,1,4,1,0,6
9614,4,1,2020,391,3128,6,5,999442.2191558424,506201,248461,1,6,4,4,5,4,3,2,3,2,1,6,1,1,2,1,2,1,1,1,1,6,1,1,1,1,1,6,1,6,6,1,6,1,6,1,1,1,1,2,0,1,2,5,0,3,3,0,6,2,1,8,0,39,1,12,1,1,1,2,1,0,1
9614,17,1,2020,303,909,6,5,338580.2251082246,506201,248461,1,3,3,3,3,4,3,2,3,2,1,6,1,1,2,1,1,1,1,1,6,6,6,1,1,1,6,6,1,6,6,6,6,6,6,6,6,6,1,4,0,0,1,1,1,2,1,1,2,1,1,3,0,66,1,4,1,7,1,4,1,0,6
9614,18,1,2020,459,1836,6,5,1344959.415584413,506201,248461,1,3,2,4,4,4,3,2,3,2,1,6,1,1,2,1,2,2,1,1,6,6,6,1,1,1,1,6,1,6,6,6,6,1,6,1,6,1,1,4,0,1,1,2,0,2,2,0,2,2,0,4,0,26,2,12,2,1,1,2,1,0,1
9614,25,1,2020,310,310,6,5,838197.0048701285,506201,248461,3,1,1,4,5,4,3,2,3,2,1,6,1,1,3,6,2,2,6,NA,6,6,1,6,6,1,1,6,6,6,6,1,6,6,6,6,6,6,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,33,1,7,5,7,1,99,0,0,0
9614,37,1,2020,412,1648,6,5,880672.1818181804,506201,248461,1,4,2,4,5,4,3,2,3,2,1,6,1,1,2,1,1,1,1,1,6,6,6,6,1,1,6,1,1,6,6,1,6,1,6,1,1,1,1,2,0,0,2,2,0,2,2,0,1,3,0,4,0,38,3,6,1,7,1,3,1,0,6
9614,39,1,2020,384,1536,6,5,1392322.7678571404,506201,248461,1,5,3,4,5,4,5,2,5,2,1,6,1,1,3,1,2,2,1,1,6,6,6,6,1,1,1,6,1,6,6,1,6,1,6,6,1,1,1,2,0,0,1,3,0,1,1,0,2,2,0,4,0,38,3,5,2,1,1,2,1,0,1
9614,46,1,2020,324,648,6,5,1324808.2061688288,506201,248461,1,2,1,4,4,4,3,2,3,2,1,6,1,1,2,1,2,4,1,1,6,6,6,1,1,1,1,6,1,6,6,6,6,1,1,1,1,1,1,2,0,0,0,2,0,0,0,0,1,1,0,2,0,47,1,4,2,7,1,2,1,0,6
9614,47,1,2020,382,2292,6,5,678518.8341450203,506201,248461,1,3,2,4,5,4,3,2,3,2,1,6,1,1,2,1,1,1,1,1,6,6,6,1,1,1,6,1,1,6,6,1,6,1,6,6,6,1,1,5,0,1,1,2,2,4,2,2,3,3,0,6,0,68,1,2,1,7,1,99,0,0,0
9614,48,1,2020,432,1296,6,5,2532021.783549779,506201,248461,1,5,3,4,5,4,3,2,3,2,1,6,1,1,2,1,2,3,1,1,1,1,1,1,1,1,1,6,1,6,6,1,6,1,1,1,1,6,1,2,0,0,1,2,0,1,1,0,2,1,0,3,0,35,4,4,1,7,1,2,1,0,6
9757,7,1,2020,225,675,6,5,1054576.1022514084,506201,248461,1,3,2,4,5,4,6,2,7,2,1,6,1,1,2,1,2,1,1,1,6,6,6,1,1,1,1,1,1,6,6,6,6,6,6,1,1,6,1,4,0,0,0,1,2,2,0,2,1,2,0,3,0,67,1,2,1,7,1,3,1,0,6
9757,10,1,2020,227,454,6,5,646895.0515947476,506201,248461,1,3,3,3,4,4,6,2,6,2,1,6,1,1,7,1,1,1,1,1,6,6,6,1,1,1,6,6,1,6,6,6,6,6,6,6,6,1,1,2,0,0,0,2,0,0,0,0,1,1,0,2,0,55,1,3,1,7,1,4,1,0,6
9757,12,1,2020,195,390,6,5,2201527.908067545,506201,248461,1,3,2,4,4,4,3,2,3,2,1,6,6,1,2,1,3,1,1,1,6,6,6,1,1,1,6,6,1,6,6,6,6,1,6,6,6,1,1,2,0,0,0,1,1,1,0,1,1,1,0,2,0,67,1,6,1,7,1,4,1,0,6
9757,17,1,2020,285,1140,6,5,419098.5550539405,506201,248461,1,2,2,3,4,4,3,2,3,2,1,6,1,1,7,1,1,4,1,1,6,6,6,6,1,1,6,6,1,6,6,6,6,6,6,6,6,1,1,2,0,0,2,2,0,2,2,0,2,2,0,4,0,50,1,6,1,7,1,4,1,0,6
9757,26,1,2020,289,1445,6,5,469720.5344277679,506201,248461,1,3,3,3,1,3,3,2,3,2,1,6,1,1,3,1,1,1,1,1,6,6,6,6,1,1,6,6,1,6,6,6,6,6,6,6,6,1,1,2,0,0,2,3,0,2,2,0,3,2,0,5,0,41,1,6,1,7,1,4,1,0,6
9757,29,1,2020,333,999,6,5,779936.0189962485,506201,248461,1,3,2,4,4,4,3,2,3,2,1,6,1,1,2,1,1,4,1,1,6,6,6,6,6,1,1,6,1,6,6,6,6,6,6,6,6,1,1,2,0,1,0,2,0,1,1,0,1,2,0,3,0,33,1,14,2,7,1,4,1,0,6
9757,37,1,2020,358,1432,6,5,834169.2511726087,506201,248461,1,1,1,3,4,2,3,1,3,1,1,6,6,1,7,1,1,4,1,1,6,6,6,6,6,6,6,6,1,6,6,6,6,6,6,6,6,1,0,3,0,1,1,2,0,2,2,0,0,4,0,4,0,41,1,9,5,7,1,4,1,0,6
9757,41,1,2020,341,2046,6,5,286831.4163930585,506201,248461,1,2,2,3,1,2,7,4,6,4,1,6,1,1,7,1,1,4,1,1,6,6,6,6,6,1,6,6,6,6,6,6,6,6,6,6,6,1,1,2,0,1,3,2,0,4,4,0,3,3,1,6,1,38,1,0,1,7,2,4,1,0,6
9757,42,1,2020,287,1722,6,5,340490.9180737965,506201,248461,1,2,2,3,1,2,7,4,6,4,1,6,1,1,3,1,1,1,1,1,6,6,6,1,6,1,6,6,1,6,6,6,6,6,6,1,6,6,1,4,0,0,2,2,2,4,2,2,2,4,1,6,0,78,1,1,1,7,1,4,1,0,6
9757,43,1,2020,215,430,6,5,771455.7340525337,506201,248461,1,2,1,3,1,2,7,4,7,4,1,6,1,1,7,1,1,4,1,1,6,6,6,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,2,0,0,0,1,1,1,0,1,1,1,1,2,0,66,1,0,1,7,2,4,1,0,6
9809,1,1,2020,356,356,6,5,2285064.935064931,506201,248461,1,5,5,4,4,1,6,2,6,2,1,6,1,1,2,1,1,1,6,NA,6,6,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,44,1,7,5,7,1,2,1,0,6
9809,3,1,2020,221,221,6,5,1318631.4935064912,506201,248461,1,4,4,3,5,4,3,2,3,2,1,6,1,1,2,1,1,1,1,1,6,6,6,1,1,1,6,1,1,6,6,6,6,6,6,6,6,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,52,1,6,1,7,1,4,1,0,6
9809,19,1,2020,411,1233,6,5,1335827.573051946,506201,248461,1,4,2,4,4,1,3,1,3,1,1,6,1,1,6,1,2,1,1,1,6,6,6,1,1,1,1,6,1,1,6,6,6,1,1,1,6,1,1,2,0,1,0,2,0,1,1,0,1,2,0,3,0,30,2,6,2,7,1,3,1,0,6
9809,25,1,2020,442,1768,6,5,415963.8660714279,506201,248461,1,3,2,4,5,1,2,2,2,2,1,6,1,1,3,1,2,1,6,NA,6,6,6,6,1,1,1,6,1,6,6,1,6,1,6,6,6,1,1,2,0,1,1,2,0,2,2,0,1,3,0,4,0,34,1,12,1,7,1,2,1,0,6
9809,27,1,2020,315,1575,6,5,1338054.545454543,506201,248461,1,4,3,4,5,4,2,2,2,2,1,6,1,1,2,1,2,2,1,1,1,6,1,1,1,1,1,6,1,6,6,1,6,1,6,1,1,1,1,2,0,0,1,4,0,1,1,0,3,2,0,5,0,53,1,15,1,1,1,4,1,0,6
9809,35,1,2020,221,221,6,5,1603223.0844155818,506201,248461,1,5,3,4,4,1,2,2,2,2,1,6,1,1,3,1,2,1,1,1,6,6,1,6,1,1,1,6,6,6,6,6,6,6,6,6,6,6,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,55,1,3,4,7,1,99,0,0,0
9809,36,1,2020,276,828,6,5,458904.90043289965,506201,248461,1,3,2,3,4,3,2,2,2,2,1,6,1,1,2,1,2,1,1,1,6,6,6,1,1,1,1,6,1,6,6,6,6,6,6,1,6,1,0,3,0,0,1,2,0,1,1,0,3,0,0,3,1,57,1,6,5,7,1,4,1,0,6
9809,37,1,2020,442,884,6,5,583536.8668831158,506201,248461,1,4,2,4,4,4,2,2,2,2,1,6,1,1,3,1,4,1,4,NA,6,6,6,6,6,1,1,1,1,6,6,6,6,6,6,1,6,1,0,3,0,0,1,1,0,1,1,0,1,1,0,2,1,28,2,10,5,7,1,4,1,0,6
9809,43,1,2020,319,1276,6,5,1588911.0024350623,506201,248461,1,5,3,4,5,4,2,2,2,2,1,6,1,1,2,1,1,1,1,1,6,6,6,1,1,1,1,1,1,6,6,6,6,1,6,1,1,1,0,4,0,1,0,2,1,2,1,1,3,1,0,4,0,73,1,3,4,7,1,3,1,0,6
9809,45,1,2020,229,458,6,5,1282451.2987012963,506201,248461,1,6,4,4,5,1,5,2,5,2,1,6,1,1,2,1,2,1,6,NA,6,6,6,1,1,1,1,6,1,6,6,1,6,1,6,1,6,6,1,2,0,0,0,0,2,2,0,2,1,1,0,2,0,84,2,6,1,1,4,3,1,0,6
9825,1,1,2020,325,650,6,5,4297916.666666666,506201,248461,1,4,3,4,4,4,5,2,5,2,1,6,1,1,2,1,2,4,1,1,6,6,1,1,1,1,1,6,1,6,1,1,6,1,1,1,1,1,1,2,0,0,0,2,0,0,0,0,1,1,0,2,0,31,4,9,1,4,1,4,1,0,6
9825,2,1,2020,287,574,6,5,5692841.666666666,506201,248461,1,4,3,3,3,1,3,2,3,2,1,6,1,1,3,1,2,4,1,1,6,6,6,1,1,1,1,1,1,6,6,1,1,1,1,1,1,1,0,4,0,0,0,2,0,0,0,0,0,2,0,2,0,59,1,12,5,7,1,4,1,0,6
9825,4,1,2020,349,698,6,5,1519549.6666666667,506201,248461,1,2,2,3,5,4,2,2,2,2,1,6,1,1,2,1,2,1,6,NA,6,6,6,1,1,1,1,1,1,6,6,1,1,6,6,1,6,1,0,3,0,0,1,1,0,1,1,0,2,0,0,2,1,40,3,9,5,7,1,4,1,0,6
9825,8,1,2020,333,999,6,5,280888.6666666667,506201,248461,1,3,2,3,4,3,3,2,3,2,1,6,1,1,2,1,1,1,1,1,6,6,6,1,1,1,6,6,1,6,6,6,6,6,6,6,6,6,1,2,0,0,1,2,0,1,1,0,1,2,1,3,0,35,1,6,2,7,1,4,1,0,6
9825,22,1,2020,296,1480,6,5,354924.73333333334,506201,248461,1,2,2,3,4,3,2,2,2,2,1,6,1,1,2,1,4,4,1,1,6,6,6,6,1,1,6,1,1,6,6,6,6,1,6,6,6,1,1,2,0,0,2,3,0,2,2,0,3,2,0,5,0,59,1,6,1,7,1,4,1,0,6
9825,26,1,2020,375,1500,6,5,465989.25,506201,248461,1,3,3,3,5,4,3,2,3,2,1,6,1,1,2,1,2,1,1,1,6,6,6,6,1,1,1,6,6,6,6,6,6,1,6,6,1,1,1,2,0,0,2,2,0,2,2,0,2,2,1,4,0,33,1,9,2,7,1,2,1,0,6
9825,29,1,2020,325,1300,6,5,531197.75,506201,248461,1,2,1,3,3,3,2,2,2,2,1,6,1,1,3,1,1,1,1,1,6,6,6,1,1,1,6,6,1,6,6,6,6,6,6,1,6,1,0,3,0,0,1,3,0,1,1,0,4,0,1,4,1,43,1,4,5,7,1,6,1,0,6
9825,36,1,2020,283,849,6,5,1613055.5555555555,506201,248461,1,2,2,3,4,3,2,2,2,2,1,6,1,1,2,1,1,1,1,1,6,6,6,1,6,1,6,6,1,6,6,6,6,6,6,1,6,1,1,2,0,0,1,2,0,1,1,0,2,1,1,3,0,51,1,6,2,7,1,2,1,0,6
9903,16,1,2020,195,390,6,5,1227967.0833333335,506201,248461,1,2,1,4,5,4,5,2,5,2,1,6,1,1,3,1,1,1,1,1,6,6,6,1,1,1,1,6,1,6,6,1,6,6,6,6,6,1,1,2,0,0,0,2,0,0,0,0,1,1,0,2,0,60,1,9,1,7,1,4,1,0,6
9903,31,1,2020,253,1012,6,5,319493.9583333333,506201,248461,1,4,3,4,4,1,2,2,2,2,1,6,1,1,2,1,1,1,1,1,6,6,6,6,1,1,6,6,1,6,6,6,6,6,6,1,6,6,0,4,0,1,0,2,1,2,1,1,2,2,1,4,1,66,1,4,3,7,1,4,1,0,6
9903,34,1,2020,252,1260,6,5,667000,506201,248461,1,4,4,3,4,3,3,2,3,2,1,6,1,1,3,1,1,1,1,1,1,6,6,1,1,1,1,6,1,6,6,6,6,1,6,6,6,1,1,4,0,1,0,4,0,1,1,0,3,2,1,5,1,54,1,6,1,7,1,99,0,0,0
9903,36,1,2020,300,900,6,5,345763.6666666667,506201,248461,1,2,1,4,5,4,2,2,2,2,1,6,1,1,2,1,4,1,1,1,6,6,6,1,1,1,6,1,6,6,6,1,6,1,6,6,6,1,1,2,0,0,1,2,0,1,1,0,1,2,1,3,0,39,1,6,1,7,1,2,1,0,6
9903,37,1,2020,223,669,6,5,530255.4999999999,506201,248461,1,2,2,3,3,1,2,2,2,2,1,6,1,1,3,1,4,1,1,1,6,6,6,6,1,1,6,1,6,6,6,6,6,1,6,6,6,6,1,4,0,0,1,0,2,3,1,2,2,1,0,3,1,65,1,3,1,7,4,99,0,0,0
9903,38,1,2020,303,1212,6,5,970118.625,506201,248461,1,2,1,4,5,4,2,2,2,2,1,6,1,1,2,1,4,1,1,1,6,6,6,6,1,1,6,1,1,6,6,1,6,1,6,1,6,1,1,2,0,1,1,2,0,2,2,0,3,1,0,4,0,34,1,12,1,7,1,2,1,0,6
9903,39,1,2020,279,1674,6,5,388716.73611111107,506201,248461,1,2,2,4,4,3,3,2,3,2,1,6,1,1,2,1,1,1,1,1,6,6,6,6,1,1,6,6,1,6,6,1,6,1,6,6,6,1,1,2,0,1,2,3,0,3,3,0,3,3,1,6,0,42,1,6,1,7,1,2,1,0,6
9903,43,1,2020,399,1197,6,5,224047.5,506201,248461,1,2,2,4,3,1,7,4,6,4,1,6,6,1,6,1,1,1,1,1,6,6,6,1,6,1,6,6,6,6,6,6,6,6,6,6,6,1,0,3,0,1,1,1,0,2,2,0,0,3,0,3,0,37,1,12,5,7,1,4,1,0,6
9903,44,1,2020,262,1310,6,5,1110958.3333333335,506201,248461,1,4,4,4,4,4,2,2,2,2,1,6,1,1,3,1,1,1,1,1,6,6,6,1,1,1,6,6,1,6,6,6,6,6,6,1,6,1,1,2,0,1,1,3,0,2,2,0,3,2,1,5,1,34,1,6,1,7,1,99,0,0,0
9903,45,1,2020,263,1052,6,5,244427.0833333333,506201,248461,1,3,2,4,5,4,7,4,6,4,1,6,1,1,6,1,1,4,1,1,6,6,6,1,6,1,6,6,6,6,6,6,6,6,6,6,6,1,1,2,0,0,2,2,0,2,2,0,3,1,0,4,0,35,1,6,1,7,1,4,1,0,6
9903,48,1,2020,300,900,6,5,3345124.777777778,506201,248461,1,3,2,3,5,4,6,2,6,2,1,6,1,1,2,1,4,1,1,1,1,6,6,1,1,1,1,1,1,6,6,1,6,1,6,1,1,1,1,2,0,0,1,2,0,1,1,0,1,2,0,3,0,44,1,16,1,1,1,1,1,0,1
9903,49,1,2020,220,660,6,5,1292347.2222222222,506201,248461,1,3,2,3,4,4,6,2,6,2,1,6,1,1,2,1,1,1,1,1,6,6,6,1,1,1,1,6,1,6,6,6,6,6,6,6,6,1,1,2,0,0,0,2,1,1,0,1,1,2,0,3,0,63,1,2,1,7,2,4,1,0,6
9950,1,1,2020,376,376,6,5,2900000,506201,248461,1,2,2,3,1,4,3,2,3,2,1,6,1,1,6,1,4,4,6,NA,6,6,1,6,6,1,6,1,6,6,6,6,6,6,6,6,6,6,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,16,1,8,5,7,1,2,1,0,6
9950,4,1,2020,263,526,6,5,683763.4585688947,506201,248461,1,3,2,4,5,1,3,2,3,2,1,6,1,1,2,1,1,1,1,1,6,6,6,1,6,6,1,6,1,6,6,6,6,6,6,6,6,6,0,3,0,0,1,1,0,1,1,0,2,0,0,2,1,38,1,9,5,7,1,2,1,0,6
9950,5,1,2020,256,512,6,5,1966784.1666666665,506201,248461,1,2,1,4,5,1,3,2,3,2,1,6,1,1,2,1,1,1,1,1,6,6,6,6,1,1,1,6,1,6,6,6,6,6,6,1,1,1,1,2,0,0,0,2,0,0,0,0,1,1,1,2,0,53,1,8,1,7,1,2,1,0,6
9950,27,1,2020,394,1970,6,5,382243.6666666666,506201,248461,1,3,2,4,3,1,3,2,3,2,1,6,1,1,2,1,1,1,1,1,6,6,6,1,1,1,1,6,1,6,6,6,6,1,6,1,6,1,0,4,0,2,0,3,0,2,2,0,1,4,0,5,0,54,1,6,3,7,1,4,1,0,6
9950,33,1,2020,281,1967,6,5,563267.7619047619,506201,248461,1,3,2,4,4,1,3,2,3,2,1,6,1,1,2,6,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,4,0,0,2,3,2,4,2,2,3,4,0,7,1,73,1,0,1,7,2,99,0,0,0
9950,38,1,2020,350,2100,6,5,395501.12499999994,506201,248461,1,1,1,3,1,2,3,1,3,2,1,6,6,1,6,1,1,1,1,7,6,6,6,1,1,1,6,6,6,6,6,6,6,6,6,6,6,1,1,4,0,2,2,2,0,4,4,0,5,1,1,6,0,31,1,7,2,7,1,3,1,0,6
9950,40,1,2020,307,1228,6,5,256754.45833333337,506201,248461,1,2,2,4,5,1,3,2,3,2,1,6,1,1,2,1,1,1,1,1,6,6,6,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,1,4,0,1,0,3,0,1,1,0,2,2,1,4,0,50,1,3,2,7,1,4,1,0,6
9950,52,1,2020,326,2608,6,5,1070918.8541666667,506201,248461,1,5,4,4,5,1,3,2,3,2,1,6,1,1,2,1,2,4,1,1,6,6,6,1,1,1,1,6,1,6,6,6,6,6,1,6,6,6,1,4,0,1,1,6,0,2,2,0,6,2,0,8,0,45,2,16,1,1,1,1,1,0,1
9950,61,1,2020,241,241,6,5,865541.6666666667,506201,248461,1,1,1,3,3,4,3,1,3,1,1,6,1,1,7,6,1,1,1,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,81,1,2,4,7,2,4,1,0,6
9950,62,1,2020,268,268,6,5,3219499.9999999995,506201,248461,1,1,1,3,4,2,3,2,3,2,1,6,1,1,6,1,2,1,1,1,6,6,1,1,1,1,1,6,1,6,6,6,6,1,6,6,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,52,1,16,5,7,1,1,1,0,6
9950,63,1,2020,202,202,6,5,453708.3333333333,506201,248461,1,2,2,3,1,4,3,1,3,1,1,6,1,1,7,1,1,4,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,56,1,2,5,7,2,4,1,0,6
10162,1,1,2020,103,412,6,6,550911.8465642596,506201,248461,1,2,2,3,1,2,2,1,2,1,1,6,1,1,6,1,1,1,6,NA,6,6,6,6,1,1,6,6,6,6,6,6,6,6,6,6,6,1,1,4,0,0,1,3,0,1,1,0,1,3,1,4,1,58,1,0,2,7,2,5,1,0,6
10162,3,1,2020,83,249,6,6,493847.2091932464,506201,248461,1,3,3,4,4,4,2,2,2,2,1,6,1,1,3,1,1,5,1,1,6,6,6,6,1,1,1,6,1,6,6,6,6,6,6,6,6,1,1,4,0,0,0,2,1,1,0,1,2,1,1,3,0,82,1,1,1,7,2,99,0,0,0
10162,10,1,2020,89,178,6,6,2030446.2910412785,506201,248461,1,4,3,4,4,1,2,2,2,2,1,6,1,1,3,1,2,4,1,1,6,6,6,1,1,1,1,6,1,6,6,6,6,1,6,1,6,1,1,2,0,0,0,2,0,0,0,0,1,1,0,2,0,51,1,6,2,7,1,4,1,0,6
10162,20,1,2020,92,460,6,6,926278.662452608,506201,248461,1,3,3,4,4,1,2,2,2,2,1,6,1,1,3,1,3,1,1,1,6,6,6,1,1,1,1,1,1,6,6,1,1,6,6,6,6,1,1,5,0,0,1,3,1,2,1,1,3,2,0,5,0,51,1,6,1,7,1,4,1,0,6
10162,28,1,2020,93,93,6,6,756913.2586772993,506201,248461,1,3,2,4,4,1,2,2,2,2,1,6,6,1,2,1,1,5,1,1,6,6,6,1,1,1,1,6,1,6,6,6,6,1,6,6,6,6,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,52,1,2,5,7,2,4,1,0,6
10162,29,1,2020,93,93,6,6,301407.1294559103,506201,248461,1,1,1,4,4,1,2,2,2,2,1,6,1,1,6,1,4,1,1,1,6,6,6,1,1,1,1,1,1,6,6,6,6,6,6,6,6,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,57,1,5,5,7,1,99,0,0,0
10162,30,1,2020,94,376,6,6,322246.1881449348,506201,248461,1,3,3,3,4,4,2,1,2,1,1,6,1,1,6,1,2,4,1,1,6,6,6,6,1,1,1,6,1,6,6,6,6,1,6,6,6,1,1,2,0,0,0,4,0,0,0,0,3,1,1,4,0,56,2,6,1,7,1,4,1,0,6
10162,31,1,2020,69,207,6,6,721367.7298311453,506201,248461,1,3,3,4,4,4,2,1,2,1,1,6,1,1,3,1,2,1,1,1,6,6,6,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,1,2,0,0,0,0,3,3,0,3,2,1,0,3,0,96,5,2,1,7,3,99,0,0,0
10162,32,1,2020,109,436,6,6,351068.24489915615,506201,248461,1,1,1,4,4,4,2,2,2,2,1,6,1,1,3,1,1,1,6,NA,6,6,6,1,1,1,1,6,1,6,6,6,6,1,6,1,6,1,1,2,0,1,1,2,0,2,2,0,3,1,1,4,0,37,1,10,2,7,1,4,1,0,6
10162,35,1,2020,125,750,6,6,501507.9737335841,506201,248461,1,4,3,4,5,4,5,2,5,2,1,6,1,1,3,1,1,4,6,NA,6,6,6,1,1,1,6,1,6,6,6,1,6,1,6,6,6,1,1,2,0,1,1,4,0,2,2,0,3,3,1,6,0,47,1,3,2,7,1,2,1,0,6
10162,36,1,2020,110,770,6,6,391478.8825046909,506201,248461,1,4,4,4,4,1,2,1,2,1,1,6,1,1,7,6,1,1,1,1,6,6,6,1,1,1,6,6,1,1,6,6,6,6,6,6,6,1,1,4,0,1,0,5,1,2,1,1,2,5,1,7,1,64,1,0,1,7,2,5,1,0,6
