upm,nvivi,nhoga,year,fex,facpob,area,dptorep,ipcm,linea_pobreza_total,linea_pobreza_extrema,vivi_piezas,vivi_dormitorios,vivi_pared,vivi_piso,vivi_techo,vivi_agua_proveedor,vivi_agua_fuente,vivi_agua_proveedor_beber,vivi_agua_fuente_beber,vivi_celular,vivi_banho_desague,vivi_pieza_cocinar,vivi_combustible,vivi_basura,vivi_vivienda_propiedad,vivi_lote_propiedad,vivi_computadora,vivi_tableta,vivi_internet,vivi_radio,vivi_televisor,vivi_heladera,vivi_cocina_gas,vivi_cocina_elec,vivi_lavarropas,vivi_videoDVD,vivi_termocalefon,vivi_acondicionador_aire,vivi_antena_parabolica,vivi_tv_cable,vivi_horno_microondas,vivi_horno_electrico,vivi_auto_camion,vivi_motocicleta,hh_conyuge_present,hh_tipo_hogar,hh_miembros_5ymenos,hh_miembros_6a14,hh_miembros_15a64,hh_miembros_65ymas,hh_dependents,hh_youth_dependents,hh_old_dependents,hh_females,hh_males,hh_tekopora,hh_totpers,jefe_female,jefe_edad,jefe_idioma,jefe_aniosestudio,jefe_estado_civil,jefe_seguro_medico,jefe_sabe_leer_escribir,jefe_tipo_empleo,jefe_quiere_trabajo,jefe_caja_jubilacion1,lnipcm,totpov,extpov
2732,28,1,2018,370,740,rural,Resto,581309.5238095259,488172,239969,4,4,Ladrillo,Lecherada,Teja,Red_comunitaria,Caneria_terreno,Red_comunitaria,Caneria_terreno,Yes,Letrina_comun_sin_techo,Yes,Leña,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Nuclear_Completo,0,0,2,0,0,0,0,1,1,No,2,No,64,Guarani,4,Casado,No,Yes,Cuenta_propia,No,No,13.273038637194533,nontot_pov,nonext_pov
2732,29,1,2018,432,1728,rural,Resto,867918.7989236822,488172,239969,5,5,Madera,Lecherada,Zinc,Red_comunitaria,Caneria_vivienda,Red_comunitaria,Caaeria_vivienda,Yes,Letrina_comun,Yes,Leña,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Extendido,0,1,1,2,3,1,2,2,2,Yes,4,No,69,Guarani,2,Casado,No,No,Cuenta_propia,No,No,13.673853439639354,nontot_pov,nonext_pov
2732,31,1,2018,510,2040,rural,Resto,2201369.2922374513,488172,239969,3,2,Madera,Lecherada,Zinc,Red_comunitaria,Caneria_vivienda,Red_comunitaria,Caaeria_vivienda,Yes,Letrina_comun_sin_techo,Yes,Leña,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Nuclear_Completo,0,0,4,0,0,0,0,1,3,Yes,4,No,50,Guarani,8,Casado,No,Yes,Cuenta_propia,No,No,14.604590130277014,nontot_pov,nonext_pov
2754,3,1,2018,853,2559,rural,Resto,350290.7777777778,488172,239969,2,1,Madera,Tierra,Zinc,Red_comunitaria,Caneria_terreno,Red_comunitaria,Caneria_terreno,Yes,Letrina_comun_sin_techo,Yes,Leña,Quema,Propia,Propio,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Nuclear_Incompleto,1,1,1,0,2,2,0,1,2,No,3,Yes,24,Guarani,12,Soltero,No,Yes,Cuenta_propia,No,No,12.766518882198369,tot_pov,nonext_pov
2754,33,1,2018,518,2590,rural,Resto,168221.13333333333,488172,239969,2,2,Madera,Lecherada,Zinc,Red_comunitaria,Caneria_terreno,Red_comunitaria,Caneria_terreno,Yes,Letrina_comun_sin_techo,No,Leña,Quema,Propia,Propio,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Nuclear_Completo,0,1,4,0,1,1,0,3,2,Yes,5,Yes,56,Guarani,0,Casado,No,No,No_trabajo,No,No,12.033034662702944,tot_pov,ext_pov
2754,34,1,2018,622,1244,rural,Resto,696969.5,488172,239969,3,1,Madera,Lecherada,Zinc,Red_comunitaria,Caneria_vivienda,Red_comunitaria,Caaeria_vivienda,Yes,Camara_septica,Yes,Leña,Hoyo,Propia,Propio,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,Nuclear_Incompleto,0,1,1,0,1,1,0,2,0,Yes,2,Yes,29,Guarani,11,Unido,No,Yes,Cuenta_propia,No,No,13.454496929818207,nontot_pov,nonext_pov
2754,35,1,2018,678,2034,rural,Resto,298092.6666666667,488172,239969,2,1,Madera,Tierra,Fibrocemento,Red_comunitaria,Vecino,Red_comunitaria,Vecino,No,Letrina_comun_sin_techo,Yes,Leña,Quema,Propia,Propio,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Nuclear_Incompleto,0,2,1,0,2,2,0,1,2,Yes,3,Yes,39,Guarani,6,Soltero,No,Yes,Cuenta_propia,No,No,12.60515967911757,tot_pov,nonext_pov
2754,36,1,2018,485,1940,rural,Resto,278917.7083333334,488172,239969,3,2,Ladrillo,Baldosa,Zinc,Red_comunitaria,Caneria_terreno,Red_comunitaria,Caneria_terreno,Yes,Letrina_comun_sin_techo,Yes,Leña,Quema,Propia,Propio,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Nuclear_Completo,0,1,3,0,1,1,0,3,1,Yes,4,No,45,Guarani,5,Unido,No,Yes,Cuenta_propia,No,No,12.538672065086269,tot_pov,nonext_pov
2754,37,1,2018,371,742,rural,Resto,705458.3333333333,488172,239969,3,2,Ladrillo,Baldosa,Fibrocemento,Red_comunitaria,Caneria_vivienda,Red_comunitaria,Caaeria_vivienda,Yes,Letrina_comun_sin_techo,Yes,Leña,Quema,Propia,Propio,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Extendido,0,0,1,1,1,0,1,2,0,Yes,2,Yes,71,Guarani,0,Viudo,No,No,Cuenta_propia,No,No,13.466602988762423,nontot_pov,nonext_pov
2754,38,1,2018,469,1407,rural,Resto,389069.4444444445,488172,239969,3,2,Madera,Lecherada,Fibrocemento,Red_comunitaria,Caneria_vivienda,Red_comunitaria,Caaeria_vivienda,Yes,Letrina_comun_sin_techo,Yes,Leña,Quema,Propia,Propio,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Extendido,0,0,2,1,1,0,1,1,2,Yes,3,No,60,Guarani,3,Unido,No,Yes,Cuenta_propia,No,No,12.871513127090445,tot_pov,nonext_pov
2754,45,1,2018,540,2160,rural,Resto,748593.75,488172,239969,3,2,Madera,Lecherada,Zinc,Red_comunitaria,Caneria_terreno,Red_comunitaria,Caneria_terreno,Yes,Letrina_comun_sin_techo,Yes,Carbon,Quema,Propia,Propio,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,Nuclear_Completo,0,1,3,0,1,1,0,1,3,Yes,4,Yes,48,Bilingual,5,Casado,No,Yes,No_trabajo,No,No,13.525951725499633,nontot_pov,nonext_pov
2754,46,1,2018,505,2525,rural,Resto,619817.8,488172,239969,1,1,Madera,Tierra,Fibrocemento,Red_comunitaria,Caneria_terreno,Red_comunitaria,Caneria_terreno,Yes,Letrina_comun_sin_techo,Yes,Leña,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,Yes,Extendido,0,2,1,2,4,2,2,1,4,Yes,5,No,73,Guarani,5,Casado,No,Yes,No_trabajo,No,No,13.337180842864997,nontot_pov,nonext_pov
2754,47,1,2018,640,3840,rural,Resto,239535.22222222225,488172,239969,3,2,Madera,Lecherada,Fibrocemento,Red_comunitaria,Caneria_terreno,Red_comunitaria,Caneria_terreno,Yes,Letrina_comun_sin_techo,Yes,Leña,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Nuclear_Completo,0,2,4,0,2,2,0,2,4,Yes,6,No,40,Guarani,5,Unido,No,Yes,Cuenta_propia,No,No,12.386455750666038,tot_pov,ext_pov
2883,20,1,2018,634,2536,rural,Resto,201720.16908212577,488172,239969,2,2,Ladrillo,Baldosa,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Pozo_ciego,Yes,Leña,Quema,Cedida,No_propio,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Nuclear_Completo,0,2,2,0,2,2,0,2,2,No,4,No,42,Guarani,6,Casado,No,Yes,Cuenta_propia,No,No,12.214636714392402,tot_pov,ext_pov
2883,21,1,2018,398,796,rural,Resto,968405.79710145,488172,239969,2,2,Madera,Lecherada,Zinc,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Pozo_ciego,Yes,Leña,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Nuclear_Completo,0,0,1,1,1,0,1,1,1,No,2,No,66,Guarani,6,Casado,No,Yes,Patron,No,No,13.783406490295626,nontot_pov,nonext_pov
2883,22,1,2018,581,2324,rural,Resto,342045.89371980703,488172,239969,3,2,Ladrillo,Baldosa,Zinc,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Leña,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Nuclear_Completo,0,1,3,0,1,1,0,2,2,No,4,No,42,Guarani,4,Casado,No,Yes,No_remunerado,No,No,12.742700199204958,tot_pov,nonext_pov
2883,24,1,2018,376,376,rural,Resto,544800.5348316366,488172,239969,1,1,Madera,Tierra,Zinc,SENASA,Caneria_terreno,SENASA,Caneria_terreno,No,Letrina_comun_sin_techo,No,Leña,Quema,Propia,Ocupado_hecho,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Unipersonal,0,0,1,0,0,0,0,1,0,No,1,Yes,58,Guarani,3,Viudo,No,No,Cuenta_propia,No,No,13.208175015519668,nontot_pov,nonext_pov
2883,25,1,2018,609,3654,rural,Resto,685738.9049919489,488172,239969,3,3,Ladrillo,Baldosa,Zinc,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Leña,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,Yes,Nuclear_Completo,0,0,6,0,0,0,0,3,3,No,6,No,58,Guarani,8,Casado,No,Yes,Cuenta_propia,No,No,13.438252229291564,nontot_pov,nonext_pov
2883,37,1,2018,645,3870,rural,Resto,335974.6553945252,488172,239969,1,1,Madera,Lecherada,Zinc,SENASA,Caneria_terreno,SENASA,Caneria_terreno,Yes,Letrina_comun_sin_techo,Yes,Leña,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,Nuclear_Completo,0,2,4,0,2,2,0,3,3,Yes,6,No,50,Guarani,5,Casado,No,Yes,Cuenta_propia,No,No,12.72479100572689,tot_pov,nonext_pov
2883,38,1,2018,827,2481,rural,Resto,889291.733762749,488172,239969,2,1,Ladrillo,Baldosa,Zinc,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Letrina_ventilada,Yes,Gas,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,Nuclear_Completo,1,0,2,0,1,1,0,1,2,Yes,3,No,29,Guarani,9,Casado,No,Yes,Privado,No,No,13.698180620126662,nontot_pov,nonext_pov
2883,39,1,2018,648,1944,rural,Resto,932742.9232420832,488172,239969,2,1,Madera,Lecherada,Zinc,SENASA,Caneria_terreno,SENASA,Caneria_terreno,Yes,Letrina_comun_sin_techo,Yes,Leña,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Nuclear_Completo,1,0,2,0,1,1,0,2,1,Yes,3,No,30,Guarani,4,Unido,No,Yes,Privado,No,No,13.745884904072133,nontot_pov,nonext_pov
2883,40,1,2018,420,420,rural,Resto,993236.7149758462,488172,239969,2,1,Madera,Tierra,Zinc,SENASA,Otros,SENASA,Otros,Yes,Pozo_ciego,Yes,Leña,Quema,Propia,Propio,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Unipersonal,0,0,0,1,1,0,1,0,1,No,1,No,82,Guarani,2,Casado,No,No,Cuenta_propia,No,No,13.808724298279916,nontot_pov,nonext_pov
2930,7,1,2018,1034,4136,rural,Resto,1788322.7053140108,488172,239969,2,2,Ladrillo,Lecherada,Zinc,Pozo_sin_bomba,Vecino,Pozo_sin_proteccion,Vecino,Yes,Letrina_comun_sin_techo,No,Leña,Quema,Propia,Fiscal_municipal,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Extendido,1,0,3,0,1,1,0,2,2,Yes,4,Yes,40,Guarani,3,Unido,No,Yes,Cuenta_propia,No,No,14.396788702386708,nontot_pov,nonext_pov
2930,8,1,2018,949,3796,rural,Resto,974629.8438003226,488172,239969,3,2,Madera,Lecherada,Zinc,Pozo_bomba,Caneria_vivienda,Pozo_protegido,Caaeria_vivienda,Yes,Letrina_comun_sin_techo,Yes,Leña,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,Nuclear_Completo,1,1,2,0,2,2,0,2,2,Yes,4,Yes,44,Guarani,6,Unido,No,Yes,Cuenta_propia,No,No,13.789813030511386,nontot_pov,nonext_pov
2930,9,1,2018,888,888,rural,Resto,2168566.827697264,488172,239969,2,1,Madera,Tierra,Zinc,Red_comunitaria,Vecino,Red_comunitaria,Vecino,Yes,Letrina_comun_sin_techo,Yes,Leña,Quema,Propia,Propio,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Unipersonal,0,0,1,0,0,0,0,0,1,No,1,No,45,Guarani,6,Soltero,No,Yes,No_trabajo,Yes,No,14.589577059258966,nontot_pov,nonext_pov
2930,11,1,2018,932,3728,rural,Resto,6052351.022573154,488172,239969,5,3,Madera,Parquet,Fibrocemento,Artesiano,Caneria_vivienda,Artesiano,Caaeria_vivienda,Yes,Camara_septica,Yes,Gas,Chacra,Propia,Propio,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Nuclear_Completo,1,0,3,0,1,1,0,2,2,No,4,Yes,37,Castellano,12,Casado,No,Yes,Patron,No,No,15.615957353294498,nontot_pov,nonext_pov
2930,21,1,2018,1034,4136,rural,Resto,620772.9468599039,488172,239969,3,2,Ladrillo,Baldosa,Zinc,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Gas,Recoleccion_publica,Propia,Propio,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Nuclear_Incompleto,0,2,2,0,2,2,0,2,2,No,4,Yes,34,Castellano,15,Casado,No,Yes,No_trabajo,No,No,13.33872066903418,nontot_pov,nonext_pov
2930,22,1,2018,929,4645,rural,Resto,575355.5275362323,488172,239969,3,2,Ladrillo,Baldosa,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Leña,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,Extendido,1,2,1,1,4,3,1,3,2,Yes,5,Yes,34,Bilingual,4,Soltero,No,Yes,Cuenta_propia,No,No,13.26274343746405,nontot_pov,nonext_pov
2930,23,1,2018,1088,3264,rural,Resto,691482.9661835753,488172,239969,4,2,Ladrillo,Baldosa,Teja,Red_comunitaria,Caneria_vivienda,Red_comunitaria,Caaeria_vivienda,Yes,Camara_septica,Yes,Gas,Recoleccion_publica,Propia,Propio,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Nuclear_Incompleto,0,2,1,0,2,2,0,2,1,No,3,Yes,28,Castellano,9,Unido,No,Yes,Cuenta_propia,No,No,13.446593796643384,nontot_pov,nonext_pov
2930,24,1,2018,829,829,rural,Resto,2304391.9484702107,488172,239969,3,2,Ladrillo,Lecherada,Zinc,Pozo_bomba,Caneria_vivienda,Pozo_protegido,Caaeria_vivienda,Yes,Camara_septica,Yes,Gas,Quema,Propia,Propio,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Unipersonal,0,0,1,0,0,0,0,0,1,No,1,No,59,Guarani,6,Viudo,No,Yes,Cuenta_propia,No,No,14.650327402853273,nontot_pov,nonext_pov
2930,25,1,2018,869,6083,rural,Resto,519148.3229813668,488172,239969,6,4,Ladrillo,Lecherada,Zinc,Pozo_bomba,Caneria_vivienda,Pozo_protegido,Caaeria_vivienda,Yes,Camara_septica,Yes,Gas,Quema,Propia,Fiscal_municipal,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,Extendido,0,1,5,1,2,1,1,2,5,Yes,7,No,67,Guarani,4,Unido,No,Yes,Cuenta_propia,No,No,13.159944907410225,nontot_pov,nonext_pov
2930,26,1,2018,876,2628,rural,Resto,977204.0611916272,488172,239969,4,2,Madera,Baldosa,Teja,Pozo_bomba,Caneria_vivienda,Pozo_protegido,Caaeria_vivienda,Yes,Pozo_ciego,Yes,Gas,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,Nuclear_Completo,0,1,2,0,1,1,0,1,2,No,3,Yes,35,Guarani,16,Casado,No,Yes,Cuenta_propia,No,No,13.79245077430431,nontot_pov,nonext_pov
3027,1,1,2018,493,1479,rural,Resto,1121292.1666666667,488172,239969,5,2,Ladrillo,Baldosa,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Leña,Hoyo,Cedida,No_propio,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,Nuclear_Completo,0,1,2,0,1,1,0,2,1,Yes,3,Yes,39,Guarani,6,Unido,No,Yes,No_remunerado,No,No,13.929992298485631,nontot_pov,nonext_pov
3027,2,1,2018,392,1568,rural,Resto,399297.25,488172,239969,3,3,Ladrillo,Lecherada,Fibrocemento,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Pozo_ciego,Yes,Leña,Quema,Propia,Propio,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Compuesto,0,1,0,3,4,1,3,2,2,No,4,No,88,Guarani,2,Casado,No,No,Cuenta_propia,No,No,12.897461405975255,tot_pov,nonext_pov
3027,4,1,2018,490,1960,rural,Resto,132816.6666666667,488172,239969,3,2,Madera,Tierra,Fibrocemento,SENASA,Vecino,SENASA,Vecino,No,Letrina_comun_sin_techo,Yes,Leña,Hoyo,Propia,Propio,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Nuclear_Completo,0,0,4,0,0,0,0,2,2,No,4,Yes,58,Guarani,4,Casado,No,Yes,Cuenta_propia,No,No,11.796725010157784,tot_pov,ext_pov
3027,5,1,2018,503,2012,rural,Resto,288122.25,488172,239969,1,1,Madera,Tierra,Zinc,SENASA,Caneria_terreno,SENASA,Caneria_terreno,Yes,Letrina_comun_sin_techo,No,Leña,Quema,Propia,Propio,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Nuclear_Completo,0,2,2,0,2,2,0,3,1,No,4,No,46,Guarani,7,Casado,No,Yes,Cuenta_propia,No,No,12.571140148218955,tot_pov,nonext_pov
3027,6,1,2018,439,1317,rural,Resto,428905.5555555555,488172,239969,5,3,Ladrillo,Baldosa,Zinc,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Pozo_ciego,Yes,Gas,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Extendido,1,0,1,1,2,1,1,2,1,No,3,No,70,Guarani,4,Casado,No,Yes,No_trabajo,No,No,12.968992023453387,tot_pov,nonext_pov
3027,8,1,2018,604,2416,rural,Resto,793612.25,488172,239969,2,2,Ladrillo,Lecherada,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Pozo_ciego,Yes,Leña,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,Nuclear_Completo,1,1,2,0,2,2,0,2,2,Yes,4,No,35,Guarani,12,Casado,No,Yes,Privado,No,No,13.58435027082157,nontot_pov,nonext_pov
3027,9,1,2018,406,1218,rural,Resto,966525,488172,239969,3,2,Madera,Lecherada,Zinc,SENASA,Caneria_terreno,SENASA,Caneria_terreno,Yes,Camara_septica,Yes,Leña,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Nuclear_Completo,0,0,1,2,2,0,2,1,2,No,3,No,77,Guarani,1,Casado,Yes,Yes,No_trabajo,No,No,13.7814624438247,nontot_pov,nonext_pov
3027,10,1,2018,558,1674,rural,Resto,373479.6666666667,488172,239969,4,2,Ladrillo,Baldosa,Zinc,SENASA,Caneria_terreno,SENASA,Caneria_terreno,Yes,Letrina_comun,Yes,Leña,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Nuclear_Incompleto,1,1,1,0,2,2,0,3,0,Yes,3,Yes,27,Guarani,6,Soltero,No,Yes,Cuenta_propia,No,No,12.83061884209095,tot_pov,nonext_pov
3027,11,1,2018,433,1299,rural,Resto,1536819.4444444447,488172,239969,5,4,Madera,Lecherada,Zinc,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Leña,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Nuclear_Incompleto,0,0,3,0,0,0,0,3,0,No,3,Yes,56,Guarani,6,Viudo,No,Yes,Cuenta_propia,No,No,14.245225542910088,nontot_pov,nonext_pov
3027,12,1,2018,542,2710,rural,Resto,806847.8,488172,239969,3,2,Ladrillo,Lecherada,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Leña,Quema,Cedida,No_propio,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,Yes,Nuclear_Completo,1,2,2,0,3,3,0,3,2,No,5,No,41,Guarani,6,Unido,No,Yes,Privado,No,No,13.600890329712747,nontot_pov,nonext_pov
3027,13,1,2018,439,1317,rural,Resto,2404083.3333333335,488172,239969,4,3,Ladrillo,Baldosa,Zinc,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Letrina_comun_sin_techo,Yes,Leña,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,Nuclear_Completo,0,0,3,0,0,0,0,2,1,No,3,Yes,42,Guarani,6,Casado,Yes,Yes,Privado,No,Yes,14.69267923848458,nontot_pov,nonext_pov
3242,17,1,2018,181,724,rural,San_Pedro,643019.8333333333,488172,239969,2,2,Ladrillo,Ladrillo,Zinc,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Letrina_comun_sin_techo,Yes,Leña,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Extendido,0,1,2,1,2,1,1,2,2,No,4,No,67,Guarani,5,Casado,No,Yes,Cuenta_propia,No,No,13.373930847741468,nontot_pov,nonext_pov
3242,18,1,2018,255,1020,rural,San_Pedro,409445.0829307571,488172,239969,4,2,Ladrillo,Ladrillo,Zinc,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Pozo_ciego,Yes,Leña,Hoyo,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Extendido,1,1,2,0,2,2,0,2,2,No,4,Yes,61,Guarani,3,Viudo,Yes,Yes,No_trabajo,No,No,12.922558065664832,tot_pov,nonext_pov
3242,19,1,2018,165,660,rural,San_Pedro,347632.85024154617,488172,239969,3,2,Madera,Tierra,Zinc,SENASA,Caneria_terreno,SENASA,Caneria_terreno,Yes,Letrina_comun_sin_techo,Yes,Leña,Quema,Propia,Propio,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,Extendido,0,0,3,1,1,0,1,1,3,No,4,No,64,Guarani,5,Casado,Yes,Yes,Cuenta_propia,No,No,12.758902173781237,tot_pov,nonext_pov
3242,20,1,2018,176,528,rural,San_Pedro,1237404.6484165334,488172,239969,4,3,Ladrillo,Lecherada,Zinc,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Letrina_comun_sin_techo,Yes,Leña,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,Nuclear_Completo,0,0,2,1,1,0,1,1,2,Yes,3,No,68,Guarani,6,Casado,No,Yes,Cuenta_propia,No,No,14.028526718671722,nontot_pov,nonext_pov
3242,21,1,2018,145,145,rural,San_Pedro,1322814.9804697903,488172,239969,3,2,Ladrillo,Ladrillo,Zinc,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Leña,Hoyo,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Unipersonal,0,0,0,1,1,0,1,0,1,No,1,No,66,Guarani,1,Viudo,Yes,No,Cuenta_propia,No,No,14.095272584844057,nontot_pov,nonext_pov
3242,22,1,2018,160,480,rural,San_Pedro,847506.8169618901,488172,239969,4,3,Ladrillo,Ladrillo,Paja,SENASA,Caneria_terreno,SENASA,Caneria_terreno,Yes,Letrina_comun_sin_techo,Yes,Carbon,Quema,Propia,Propio,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,Extendido,0,0,1,2,2,0,2,1,2,No,3,No,29,Guarani,6,Soltero,No,Yes,Cuenta_propia,No,No,13.650054161817243,nontot_pov,nonext_pov
3242,27,1,2018,201,1005,rural,San_Pedro,687294.9758454111,488172,239969,2,2,Ladrillo,Tierra,Zinc,Pozo_sin_bomba,Pozo_terreno,Pozo_sin_proteccion,Pozo_terreno,Yes,Letrina_comun_sin_techo,Yes,Leña,Quema,Propia,Propio,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Extendido,1,0,3,1,2,1,1,2,3,Yes,5,Yes,42,Guarani,4,Unido,No,Yes,Cuenta_propia,No,No,13.440518847095216,nontot_pov,nonext_pov
